,text,label
2193,"서소강은 1970~1980년대 무협·무술 영화에서 활약한 그는 '생사결'(1982), '대호출격' 1·2(1988·1990), '영춘권'(1994), '검소강호'(1997), '결전'(2000), '대소강호'(2010), '신마양정: 야인시대'(2010), '퇴마법의관'(2022) 등 여러 작품에 출연하며 사랑받았다.</div></article>",3
2194,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/076/2024/09/16/2024091601001160900168471_20240916133418639.jpg?type=w647""/></span></span><em class=""img_desc"">사진=스포츠조선DB</em></span>[스포츠조선 조민정 기자] 할리우드 배우 로버트 다우니 주니어가 에미상 남우조연상에 도전했으나 아쉽게도 수상에 실패했다.",3
2195,지난 15일(현지시간) 미국 로스앤젤레스 피콕 극장에서 열린 제76회 프라임타임 에미상 시상식에서 로버트 다우니 주니어는 한국의 박찬욱 감독이 공동 쇼러너와 총괄 프로듀서를 맡은 HBO 드라마 '동조자'로 TV 미니시리즈 부문 남우조연상 후보에 올랐다.,3
2196,"이번 남우조연상 부문에는 로버트 다우니 주니어 외에도 '펠로 트래블러스'의 조너선 베일리, '베이비 레인디어'의 톰 굿먼-힐, '트루 디텍티브: 나이트 컨트리'의 존 호크스, '파고'의 러몬 모리스 등이 함께 후보로 지명되었고, 수상의 영광은 '파고'의 러몬 모리스에게 돌아갔다.",3
2197,"'동조자'는 1970년대 베트남 전쟁 이후 미국으로 망명한 베트남 혼혈 청년이 두 개의 이데올로기와 문명 사이에서 고군분투하는 이야기를 다루며, 로버트 다우니 주니어는 극 중 CIA 요원, 하원의원, 영화감독, 교육자 등 1인 4역을 소화해 깊은 인상을 남겼다.",3
2198,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><strong style=""display: block; overflow: hidden; position: relative; margin: 33px 20px 10px 3px; padding-left: 11px; font-weight: bold; border-left: 2px solid rgb(20, 20, 20);"">드라마 시리즈 작품상·남녀 주연상 등 휩쓸어",3
2199,코미디 시리즈 '더 베어' 11관왕·미니시리즈는 '베이비 레인디어' 선전,3
2200,"작년 남우주연상 스티븐 연, 시상자로 무대에…그레타 리는 조디 포스터에 트로피 건네  </strong>",3
2201,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/001/2024/09/16/PRU20240916291201009_P4_20240916133311831.jpg?type=w647""/></span></span><em class=""img_desc"">15일(현지시간) 에미상 시상식에서 여우주연상과 남우주연상을 각각 받은 사와이 안나(왼쪽)와 사나다 히로유키(오른쪽)",3
2202,[로이터=연합뉴스. 재판매 및 DB 금지]</em></span>,3
2203,    (로스앤젤레스=연합뉴스) 임미나 특파원 = 일본의 17세기 정치적 암투를 그린 미국 드라마 '쇼군'이 미 방송계 최고 권위의 에미상 시상식을 휩쓸었다.,3
2204,"    15일(현지시간) 미국 로스앤젤레스(LA) 피콕 극장에서 열린 제76회 프라임타임 에미상 시상식에서 '쇼군'은 주요 부문인 드라마 시리즈 작품상과 감독상, 남우주연상(사나다 히로유키), 여우주연상(사와이 안나) 등 18개 부문에서 수상했다.",3
2205,    2년 전 '오징어 게임'으로 같은 부문 남우주연상을 받은 이정재에 이어 사나다 히로유키는 아시아계 배우로는 역대 두 번째로 이 상을 거머쥐었다.,3
2206,    사나다와 사와이 모두 일본 배우로는 처음으로 에미상 주연상을 받는 기록을 썼다.,3
2207,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/001/2024/09/16/PAF20240916179701009_P4_20240916133311835.jpg?type=w647""/></span></span><em class=""img_desc"">15일(현지시간) 에미상 남우주연상 수상 소감 얘기하는 일본 배우 사나다 히로유키",3
2208,[AFP=연합뉴스. 재판매 및 DB 금지]</em></span>,3
2209,"    미 CNN 방송은 ""'쇼군'이 비영어권 시리즈로 에미상 25개 부문 후보에 오른 데 이어 작품상 등 주요 부문을 휩쓸며 역사를 만들었다""고 전했다.",3
2210,"    '쇼군'은 17세기 초 일본의 정치적 음모를 다룬 제임스 클라벨의 동명 역사소설을 원작으로 한 드라마로, 대사 대부분이 일본어로 촬영됐으며 미국 디즈니 계열인 FX 채널에서 자막을 달고 방영됐다. 제작자와 감독 등 주요 스태프는 미국인이었지만, 출연진은 주연부터 조연, 단역까지 대부분 일본인이었다. ",3
2211,    미 언론은 이 드라마가 올해 방영된 첫 시즌부터 에미상 다관왕을 차지하면서 후속 시즌의 흥행 전망을 한층 더 밝게 했다고 평가했다.,3
2212,    코미디 시리즈 부문에서는 요리사들의 이야기를 다룬 '더 베어'(The Bear)가 11관왕을 차지했다. 이 드라마의 주연배우인 제러미 앨런 화이트는 지난해에 이어 2년 연속으로 코미디 시리즈 부문 남우주연상을 가져갔다.,3
2213,    다만 코미디 시리즈 부문의 작품상은 '나의 직장상사는 코미디언'(원제 Hacks)에 돌아갔다. ,3
2214,"    미니시리즈(Limited·Anthology Series·Movie) 부문에서는 넷플릭스 히트작 '베이비 레인디어'가 남우주연상과 여우조연상, 각본상 등을 수상하며 선전했다.",3
2215,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><span class="""" style=""display: inline-block;""></span></span></span><em class=""img_desc"">15일(현지시간) 에미상 여우주연상 받은 배우 조디 포스터",3
2216,[AFP=연합뉴스. 재판매 및 DB 금지]</em></span>,3
2217,"    할리우드 명배우 조디 포스터는 '트루 디텍티브: 나이트 컨트리'(True Detective: Night Country)로 미니시리즈 부문 여우주연상을 받았다. 포스터는 과거 영화 '양들의 침묵' 등으로 오스카(아카데미) 여우주연상을 2차례나 받았지만, 에미상 수상은 이번이 처음이다.",3
2218,    한국인이나 한국계 배우가 참여한 작품은 이번 에미상 시상식에서 수상이 불발됐다.,3
2219,    박찬욱 감독이 미국에서 처음으로 기획·연출·각본 등 제작을 총괄한 '동조자'는 조연배우인 로버트 다우니 주니어가 미니시리즈 남우조연상 후보에 올랐으나 수상의 영광은 안지 못했다.,3
2220,    탈북 관련 다큐멘터리 '비욘드 유토피아'도 다큐멘터리 영화제작 부문(Exceptional Merit In Documentary Filmmaking) 후보에 지명됐으나 수상에 실패했다.,3
2221,    한국계 배우 그레타 리는 애플TV+의 드라마 '더 모닝 쇼'로 드라마 시리즈 부문 여우조연상에 도전했으나 고배를 마셨다.,3
2222,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><span class="""" style=""display: inline-block;""></span></span></span><em class=""img_desc"">일본 배우 사나다 히로유키에게 남우주연상 트로피 건네는 한국계 배우 스티븐 연",3
2223,[AFP=연합뉴스. 재판매 및 DB 금지]</em></span>,3
2224,    다만 '패스트 라이브즈'의 그레타 리는 미니시리즈 여우주연상 시상자로 무대에 올라 조디 포스터에게 트로피를 건넸다.,3
2225,    지난해 '성난 사람들'로 미니시리즈 남우주연상을 탔던 한국계 배우 스티븐 연은 드라마 시리즈 남우주연상 시상자로 나와 일본 배우 사나다에게 트로피를 안겼다.,3
2226,    한국계를 비롯해 아시아계 배우의 한층 높아진 위상을 확인할 수 있는 무대였다.,3
2227,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><span class="""" style=""display: inline-block;""></span></span></span><em class=""img_desc"">15일(현지시간) 에미상 시상자로 무대에 오른 배우 릴리 글래드스톤(왼쪽)과 그레타 리(오른쪽)",3
2228,[AFP=연합뉴스. 재판매 및 DB 금지]</em></span>,3
2229,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><div class=""dp-image-container""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/213/2024/09/16/0001309708_001_20240916131811334.jpg?type=w647""/></span></span></span></div>",3
2230,<div>홍콩 무술 영화배우 서소강(Norman Chui Siu-keung)의 사망 소식이 뒤늦게 전해졌다. 향년 73세. 이 가운데 장례를 치르던 30세 연하 아내도 세상을 떠났다는 안타까운 일이 벌어졌다.</div>,3
2231,<div>16일(현지 시간) 외신 '차이나타임즈'는 서소강이 이달 초 식도암으로 사망했다고 보도했다. 그의 아내는 남편의 장례를 치르던 중 과로와 슬픔에 심장마비로 숨졌다고 덧붙였다. 향년 43세. 현재는 이들의 자녀가 장례 등 관련 문제를 처리하고 있음이 확인됐다.</div>,3
2232,<div>서소강은 앞서 두 번 이혼한 바 있다. 이후 베이징에 정착한 뒤 30세 연하 아내를 만나 지난 2005년 결혼해 새로운 삶을 시작했다. 그는 슬하에 2남 2녀를 두고 있다.</div>,3
2233,<div>갑작스레 부모를 모두 잃은 유가족에게 많은 이들이 조의를 표하며 추모를 이어가고 있다. 딸 중 한 명은 언론과의 인터뷰에서 유가족에 대한 걱정에 감사함을 표하고 모두가 시간을 내어 장례식을 치르고 있다고 밝혔다.</div>,3
2234,<div>지난 1970년부터 활동을 시작한 서소강은 다양한 작품에 출연했다. 그의 대표작으로는 영화 '천잠변'(Bastard Swordsman)이 있다.</div>,3
2235,"<div>한편, 식도암은 주로 60대 이상의 남성에게 많이 발생한다. 술, 담배와 밀접한 관련이 있는 것으로 전해졌다. 치료 방법으로는 크게 수술, 방사선요법, 항암화학요법 등이 있다</div>",3
2236,"<div>식도암을 예방하기 위해서는 술을 절제하며 담배를 끊고 균형 잡힌 식생활이 중요하다. 탄 음식이나 가공된 햄, 소시지 같은 질산염이 다량 포함된 음식을 피해야 한다. </div>",3
2237,<div>사진=웨이보</div></div></article>,3
2238,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/311/2024/09/16/0001772115_001_20240916125509653.jpg?type=w647""/></span></span></span>",3
2239,(엑스포츠뉴스 조혜진 기자) 할리우드 배우 로버트 다우니 주니어가 에미상 남우조연상에 도전했으나 수상에 실패했다.,3
2240,"15일(현지시간) 미국 로스앤젤레스(LA) 피콕 극장에서 제76회 프라임타임 에미상(Primetime Emmy Awards, 이하 에미상) 시상식이 열렸다.",3
2241,"이날 로버트 다우니 주니어는 한국의 박찬욱 감독이 공동 쇼러너(co-showrunner)와 총괄 프로듀서를 맡아 제작, 각본, 연출까지 모든 과정을 진두지휘한 HBO 7부작 드라마 '동조자'로 ",3
2242,TV 미니시리즈(Limited·Anthology Series·Movie) 부문 남우조연상 후보에 올랐다.,3
2243,"이 부문에는 로버트 다우니 주니어 외에도 '펠로 트래블러스' 조너선 베일리, '베이비 레인디어'의 톰 굿먼-힐. '트루 디텍티브: 나이트 컨트리'의 존 호크스, '파고'의 러몬 모리스 등이 함께 노미네이트됐고, 이 중 수상의 영광은 '파고'의 러몬 모리스에게 돌아갔다.",3
2244,"한편, '동조자'는 자유 베트남이 패망한 1970년대, 미국으로 망명한 베트남 혼혈 청년이 두 개의 문명, 두 개의 이데올로기 사이에서 겪는 고군분투를 다뤘다. 극 중 로버트 다우니 주니어는 미 중앙정보국(CIA) 요원, 하원의원, 영화감독, 교육자 등 1인 4역을 맡아 열연을 펼쳤다.",3
2245,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/421/2024/09/16/0007792503_001_20240916125509819.jpg?type=w647""/></span></span><em class=""img_desc"">로버트 다우니 주니어 ⓒ AFP=뉴스1</em></span>",3
2246,(서울=뉴스1) 김민지 기자 = 제76회 에미상에서 한국 관련 후보(작)들이 수상에 성공하지 못했다. 일본을 배경으로 한 작품인 '쇼군'은 18관왕에 오르며 이번 에미상의 주인공이 됐다.,3
2247,"제76회 프라임타임 에미상(Primetime Emmy Awards, 이하 에미상)은 16일 오전(이하 한국시간, 현지 시각 15일 오후) 미국 캘리포니아주 로스앤젤레스에 위치한 피콕 극장에서 열렸다. 미국 방송계 아카데미상으로 불리는 최고 권위의 시상식 에미상은 주요 배우 및 연출진을 대상으로 하는 프라임타임 에미상과 기술진과 스태프에게 상을 주는 프라임타임 크리에이티브 아츠 에미상(Primetime Creative Arts Emmy Awards)으로 나뉘어 진행된다. 프라임타임 에미상을 보통 '에미상'이라 부른다.",3
2248,"이날 국내에서 가장 많은 관심을 끈 부문은 HBO 오리지널 '동조자'(The Sympathizer)로 TV 미니시리즈·TV 영화 남우조연상 후보에 오른 로버트 다우니 주니어의 수상 여부였다. 자유 베트남이 패망한 1970년대, 미국으로 망명한 베트남 혼혈 청년이 두 개의 문명, 두 개의 이데올로기 사이에서 겪는 고군분투를 다룬 '동조자'는 한국의 박찬욱 감독이 제작과 각본, 연출에 참여한 작품이었기 때문. 극에서 로버트 다우니 주니어는 미 중앙정보국(CIA) 요원과 하원의원, 교육자, 영화감독 등 1인 4역을 연기했다.",3
2249,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/421/2024/09/16/0007792503_002_20240916125509871.jpg?type=w647""/></span></span><em class=""img_desc"">그레타 리 ⓒ AFP=뉴스1</em></span>",3
2250,"그러나 로버트 다우니 주니어는 남주조연상 수상에 실패했다. 해당 부문은 '파고'의 러몬 모리스가 수상의 영광을 안았다. 라몬 모리스는 ""이 자리에 올 수 있게 해 준 신과 어머니에게 감사하다""라며 ""함께 후보에 오른 로버트 다우니 주니어에게도 감사하다는 인사를 드린다""라고 말했다. 이어 ""친구와 가족들 모두 사랑한다, 내 번호를 갖고 있는 분이 있다면 사랑한다는 뜻""이라고 전했다. 이에 로버트 다우니 주니어 역시 라몬 모리스에게 박수를 보냈다.",3
2251,한국계 배우 그레타 리(그레타 지한 리)는 애플 TV+ 오리지널 '더 모닝 쇼'(The Morning Show)로 TV 드라마 시리즈 여우조연상 후보에 올랐다. 하지만 넷플릭스 오리지널 '더 크라운'(The Crown)에서 다이애나 역을 연기한 엘리자베스 데비키가 상을 받으면서 수상에 실패했다. 그레타 리는 영화 '패스트 라이브즈'로 국내에도 얼굴을 알린 배우다.,3
2252,한국계 북한 전문가 수미 테리 미국외교협회(CFR) 선임 연구원이 제작에 참여한 탈북 다큐멘터리 영화 '비욘드 유토피아'도 다큐멘터리 영화제작 부문 후보 명단에 이름을 올렸으나 수상은 하지 못했다.,3
2253,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><span class="""" style=""display: inline-block;""></span></span></span><em class=""img_desc"">'쇼군' 팀  ⓒ AFP=뉴스1</em></span>",3
2254,"이번 에미상의 주인공은 디즈니+ '쇼군'(Shōgun)이었다. '쇼군'은 TV 드라마 시리즈의 작품상, 감독상, 남우주연상, 여우주연상을 비롯해 18개 트로피를 휩쓸었다. 이는 에미상 단일 작품 최대 수상이다. 특히 '쇼군'의 사나다 히로유키가 남우주연상을 받을 때 한국계 미국인 배우 스티븐 연이 트로피를 건네 눈길을 끌었다. 사나다 히로유키는 ""많은 후보자와 함께해 영광""이라며 ""'쇼군'은 동양과 서양이 만나 서로를 존중하며 만드는 드림 프로젝트였다, 서로 협력하면 기적을 이룰 수 있다고 생각한다, 더 나은 미래를 만들자""라고 했다.",3
2255,"'더 베어'는 TV 코미디 시리즈의 여우주연상, 남우주연상, 여우조연상, 남우조연상, 감독상을 비롯해 11관왕에 올랐다. 또한 '베이비 레인디어'는 TV 미니시리즈·TV 영화의 작품상, 남우주연상을 비롯해 7관왕의 주인공이 됐다.</div></article>",3
2256,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><strong style=""display: block; overflow: hidden; position: relative; margin: 33px 20px 10px 3px; padding-left: 11px; font-weight: bold; border-left: 2px solid rgb(20, 20, 20);"">박찬욱 연출·제작 미국 드라마, 유일하게 후보 오른 부문서 고배",3
2257,'더 모닝 쇼' 한국계 배우 그레타 리도 여우조연상 수상 실패</strong>,3
2258,"<span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/001/2024/09/16/PRU20240916191301009_P4_20240916112909670.jpg?type=w647""/></span></span><em class=""img_desc"">15일(현지시간) 제76회 에미상 시상식 참석한 로버트 다우니 주니어",3
2259,[로이터=연합뉴스. 재판매 및 DB 금지]</em></span>,3
2260,    (로스앤젤레스=연합뉴스) 임미나 특파원 = 미국 방송계의 최고 권위 시상식인 에미상 시상식에서 박찬욱 감독이 만든 드라마 '동조자' 등 한국 관련 작품들의 수상이 불발됐다.,3
2261,    15일(현지시간) 미국 로스앤젤레스(LA) 피콕 극장에서 열린 제76회 프라임타임 에미상 시상식에서 '동조자'의 조연배우로 활약한 로버트 다우니 주니어는 후보에 오른 미니시리즈(Limited·Anthology Series·Movie) 남우조연상 부문에서 수상자로 호명되지 않았다.,3
2262,    이 부문 상은 '파고'의 배우 러몬 모리스에게 돌아갔다.,3
2263,"    마블 '어벤져스' 시리즈의 '아이언 맨'으로 유명한 할리우드 스타 다우니 주니어는 박 감독의 7부작 드라마 '동조자'에서 미 중앙정보국(CIA) 요원과 하원의원, 영화감독, 교육자 등 1인 4역을 열연했다.",3
2264,"    '동조자'는 박 감독이 미국에서 처음으로 기획·연출·각본 등 제작을 총괄하는 '쇼러너'(showrunner)를 맡은 드라마로 관심을 모았으나, 유일하게 에미상 후보에 오른 남우조연상 부문에서도 수상하지 못하면서 아쉬움을 남겼다.",3
2265,"    이 드라마는 2016년 퓰리처상을 받은 베트남계 미국 작가 비엣 타인 응우옌의 동명 장편소설을 각색한 작품으로, 지난 4∼5월 미국 HBO 채널에서 방영됐으며, 쿠팡플레이를 통해 한국에서도 공개된 바 있다.",3
2266,"    박 감독은 세계적인 권위의 칸국제영화제에서 심사위원대상('올드보이'), 심사위원상('박쥐'), 감독상('헤어질 결심') 등 3차례 수상하고, '아가씨'로 영국 아카데미 외국어영화상을 받았나, 미국 주요 시상식에서는 아직 수상 이력이 없다.",3
2267,    이번 시상식의 다큐멘터리 영화제작 부문(Exceptional Merit In Documentary Filmmaking) 후보에 오른 탈북 관련 다큐멘터리 '비욘드 유토피아'도 수상에 실패했다.,3
2268,    '비욘드 유토피아'는 미국에서 한국 정부를 위해 '대리'한 혐의로 지난 7월 미 검찰에 기소된 한반도 전문가 수미 테리 박사가 공동 제작자(프로듀서) 중 한 명으로 다른 3명의 프로듀서들과 함께 후보작 명단에 이름을 올렸던 작품이기도 하다.,3
2269,"    이 다큐멘터리는 북한 주민의 험난한 탈북 과정을 다뤄 호평받았으나, 이번 시상식에서 HBO의 '고잉 투 마스: 더 니키 지오바니 프로젝트'(Going To Mars: The Nikki Giovanni Project)에 상을 내줬다.",3
2270,"    지난해 영화 '패스트 라이브즈' 주연을 맡아 얼굴을 알린 한국계 배우 그레타 리도 애플TV+의 드라마 '더 모닝 쇼'로 드라마 시리즈 부문 여우조연상 후보에 지명됐으나, 경쟁작인 '더 크라운'의 엘리자베스 데비키에 밀려 고배를 마셨다.",3
2271,"    NBC유니버설 계열 브라보 채널의 요리경연 프로그램 '톱 셰프'(Top Chef) 시즌 21의 진행을 맡았던 한국계 요리사 크리스틴 키시는 리얼리티 경연 프로그램 진행자 부문 후보에 올랐으나, 역시 수상은 하지 못했다.",3
2272,    프라임타임 에미상은 'TV의 아카데미상'으로 불리며 미국 방송계 최고 권위를 인정받는 상이다. 2022년 9월 열린 제74회 시상식에선 '오징어 게임'이 감독상(황동혁)과 남우주연상(이정재)을 받았다.,3
2273,"    또 올해 1월 열린 제75회 시상식에선 한국계 감독과 배우들이 활약한 넷플릭스 드라마 '성난 사람들'(원제 BEEF)이 작품상과 감독상(이성진), 남우주연상(스티븐 연)을 포함해 8관왕을 휩쓴 바 있다.",3
2274,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><strong class=""media_end_summary"">16일 제76회 에미상 시상식…TV 미니시리즈·영화 남우조연상 후보</strong><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/421/2024/09/16/0007792469_001_20240916110515477.jpg?type=w647""/></span></span><em class=""img_desc"">로버트 다우니 주니어 ⓒ AFP=뉴스1</em></span>",3
2275,(서울=뉴스1) 김민지 기자 = 할리우드 배우 로버트 다우니 주니어가 에미상 수상에 실패했다.,3
2276,"제76회 프라임타임 에미상(Primetime Emmy Awards, 이하 에미상)은 16일 오전(이하 한국시간, 현지 시각 15일 오후) 미국 캘리포니아주 로스앤젤레스에 위치한 피콕 극장에서 열렸다. 미국 방송계 아카데미상으로 불리는 최고 권위의 시상식 에미상은 주요 배우 및 연출진을 대상으로 하는 프라임타임 에미상과 기술진과 스태프 등에게 상을 주는 프라임타임 크리에이티브 아츠 에미상(Primetime Creative Arts Emmy Awards)으로 나뉘어 진행된다. 프라임타임 에미상을 보통 '에미상'이라 부른다.",3
2277,"이날 로버트 다우니 주니어는 한국의 영화감독 박찬욱이 연출, 제작, 각본에 참여한 HBO '동조자'로 TV 미니시리즈·영화 부문 남우조연상(Outstanding ",3
2278,"Supporting Actor In A Limited Or Anthology Series Or Movie) 후보에 올랐다. '동조자'는 자유 베트남이 패망한 1970년대, 미국으로 망명한 베트남 혼혈 청년이 두 개의 문명, 두 개의 이데올로기 사이에서 겪는 고군분투를 다룬 이야기다. 극에서 로버트 다우니 주니어는 미 중앙정보국(CIA) 요원과 하원의원, 교육자, 영화감독 등 1인 4역을 연기했다.",3
2279,"해당 부문에는 로버트 다우니 주니어 외에도 '펠로 트래블러스'의 조너선 베일리, '베이비 레인디어'의 톰 굿먼-힐. '트루 디텍티브: 나이트 컨트리'의 존 호크스, '파고'의 러몬 모리스 등이 함께 노미네이트됐다. 이 중 '파고'의 라몬 모리스가 수상의 영광을 안았다. 라몬 모리스는 ""이 자리에 올 수 있게 해 준 신과 어머니에게 감사하다""라며 ""함께 후보에 오른 로버트 다우니 주니어에게도 감사하다는 인사를 드린다""라고 말했다. 이어 ""친구와 가족들 모두 사랑한다, 내 번호를 갖고 있는 분이 있다면 사랑한다는 뜻""이라고 전했다. 이에 로버트 다우니 주니어 역시 라몬 모리스에게 박수를 보냈다.</div></article>",3
2280,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/609/2024/09/16/202409161058196710_1_20240916110019690.jpg?type=w647""/></span></span><em class=""img_desc"">에미상 시상식에 참석한 로버트 다우니 주니어</em></span>",3
2281,"[뉴스엔 배효주 기자] 로버트 다우니 주니어가 박찬욱 감독의 '동조자'로 에미상 남우조연상 후보에 올랐으나, 수상에는 실패했다.",3
2282,9월 15일(현지시간) 미국 LA 피콕 극장에서 열린 제76회 에미상 시상식에서 미니시리즈 부문 남우조연상은 '파고'의 라몬 모리스가 받게 됐다.,3
2283,"로버트 다우니 주니어는 박찬욱 감독이 제작한 미국 드라마 '동조자'(The Sympathizer)로 이 부문 남우조연상에 노미네이트 됐으나, 트로피는 받지 못했다.",3
2284,"'동조자'는 박찬욱 감독이 영화 '헤어질 결심'으로 제75회 칸 영화제 감독상을 수상한 후 선보인 첫 번째 작품이자, BBC '리틀 드러머 걸'에 이어 두 번째로 연출한 글로벌 시리즈다. 퓰리처상 수상으로 전 세계적인 화제를 모은 베트남계 미국 작가 비엣 탄 응우옌의 동명 소설을 원작으로 했다.",3
2285,"박찬욱 감독은 ‘동조자’의 공동 쇼러너이자 총괄 프로듀서로 참여하여 제작, 각본, 연출에 이르는 모든 과정을 진두지휘했다.",3
2286,"로버트 다우니 주니어는 극 중 1인 4역을 소화하며 파격적인 외모 변신도 감수했으나, 아쉽게 수상은 불발됐다.",3
2287,"한편, 에미상은 미국 방송계 최고 권위의 시상식이다. 지난 제74회 에미상에서는 넷플릭스 드라마 ‘오징어 게임’이 황동혁 감독과 배우 이정재 수상을 비롯해 6관왕에 올랐으며, 제75회 에미상에서는 한국계 감독이 연출하고 한국계 배우들이 대거 출연한 넷플릭스 드라마 ‘성난 사람들’(원제 BEEF)이 8관왕에 올랐다.",3
2288,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><div><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/117/2024/09/16/0003871248_001_20240916110016836.jpg?type=w647""/></span></span><em class=""img_desc"">에미상 시상식에 참석한 로다주/게티이미지코리아</em></span></div>",3
2289,[마이데일리 = 곽명동 기자]할리우드 배우 로버트 다우니 주니어가 박찬욱 감독의 '동조자'로 에미상 남우조연상에 도전했으나 수상에 실패했다. ,3
2290,15일(현지시간) 미국 로스앤젤레스(LA) 피콕 극장에서 열린 제76회 프라임타임 에미상 시상식에서 로다주가 후보에 오른 미니시리즈(Limited·Anthology Series·Movie) 부문 남우조연상은 '파고'의 러몬 모리스에게 돌아갔다.,3
2291,"로다주는 '동조자'에서 미 중앙정보국(CIA) 요원과 하원의원, 영화감독, 교육자 등 1인 4역을 열연해 에미상 후보에 지명됐다. ",3
2292,앞서 미국 언론은 로다주의 에미상 남우조연상을 예상한 바 있다. 할리우드 리포터는 “로다주는 ‘동조자’로 오는 9월 열리는 에미상 시상식에서 처음으로 남우조연상을 수상할 것이 거의 확실하다”고 극찬했다.,3
2293,"이어 “의심할 여지 없이 최고의 스타 중 한 명인 로다주의 이번 수상은 1년간의 대관식 중 가장 최근의 대관식이 될 것""이라면서 ""수상자들이 좋아하는 ‘엄청나게 재미있는’과 ‘연기력’의 중간 지점에 로다주의 연기가 자리 잡고 있다”고 호평했다.",3
2294,"타임지도 ""로다주는 천재적인 재능으로 주인공 옆에 있는 주요 백인 남성들을 모두 연기한다""고 평했다.",3
2295," <div><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/117/2024/09/16/0003871248_002_20240916110016890.jpg?type=w647""/></span></span></span></div>",3
2296,한편 로다주는 ‘어벤져스;둠스데이’에서 슈퍼빌런 빅터 폰 둠(닥터 둠)으로 복귀할 예정이다. ,3
2297,"<article class=""NewsEndMain_comp_news_article__wMpnW _article_body"" id=""comp_news_article""><div class=""_article_content""><span class=""end_photo_org""><span class=""NewsEndMain_article_image__SwnGO""><span class=""NewsEndMain_image_wrap__djL-o""><img alt="""" src=""https://imgnews.pstatic.net/image/001/2024/09/16/PRU20240916191301009_P4_20240916104514393.jpg?type=w647""/></span></span><em class=""img_desc"">15일(현지시간) 제76회 에미상 시상식 참석한 로버트 다우니 주니어",3
2298,[로이터=연합뉴스. 재판매 및 DB 금지]</em></span>,3
